transaction_id,customer_id,main_account_number,transaction_date,amount,debit_credit,description,merchant,category,payment_method,organization_indicator,currency,business_responsible,balance
a394c8d4-8ea7-4b54-993c-674507b6b465,9583c88e-99f3-467f-80d2-c4ca3ba4b5aa,GB42LVMM90551076209184,2023-11-20,657.32,credit,"CARD PAYMENT PHILLIPS, CONRAD AND HOUSTON PORT TIMOTHYSIDE","Lane, Garcia and Martin",Employee Benefits,Mobile Payment,Company,EUR,Jamie Arnold,148522.72
62cdf0f9-8dbb-4531-8549-2d7369169ffc,105bc34a-d504-4304-8f5a-a403ba24206e,GB90KVJJ79627570596401,2023-11-20,345.37,debit,PAYMENT TAYLOR-SMITH ORD274345,Armstrong LLC,Childcare & Babysitting,Mobile Payment,Individual,EUR,Allison Hill,49617.51
044ca972-d8a9-4c48-b979-25f257dbcc41,56a31142-39a1-4152-83ae-4d4aeb3fe505,GB06ODQC33595616420595,2023-11-20,421.05,debit,"PAYMENT WATSON, GALLEGOS AND BROOKS ORD370344",Shaw-Welch,IT & Cloud Services,Credit Card,Company,EUR,Angie Henderson,223054.06
f198c480-e5c5-43de-8b49-f02705ec8ab5,b14e771e-44a1-47ec-811b-2d9046d8b2c1,GB06KHRD79335548640155,2023-11-20,606.08,credit,"UTILITY BILL BASS, CORTEZ AND ROLLINS INV67353","Kemp, Cohen and Kramer",Shipping & Logistics,Credit Card,Company,EUR,Jamie Arnold,330634.71
1c6b96ba-863e-4665-a6ec-aedd4c03834e,53e28b99-b544-45d7-a2a4-02f0be2bd42d,GB07HGMF68040850954930,2023-11-20,379.79,credit,PURCHASE CAMACHO-GARRISON ORD403126,Mccarthy-Braun,Healthcare & Medical Expenses,Credit Card,Individual,EUR,Angie Henderson,18417.24
30138b10-399f-4c4b-9c4a-d9ab724c9650,9077aff3-8e34-4a85-a0ce-940006af83e0,GB96REKZ30925114262582,2023-11-20,62.68,debit,TRANSFER TO PAULA TURNER GB71FXKD02480569499361,Howard-Ward,Research & Development,Mobile Payment,Company,EUR,Cristian Santos,478963.67
9fa2a516-1566-4b7b-9cb0-b786bd63b4a3,bd059e4b-8491-4088-bc81-8ee9da89a956,GB20ESVM12018366752545,2023-11-20,263.28,credit,TRANSFER FROM ROBERT GONZALEZ INV44871,"Boyle, Perez and Cohen",Travel,Credit Card,Individual,EUR,Michele Williams,46778.02
14319ab9-3d41-4c9c-96e9-02d188133026,b796b0a7-ecfe-428c-adad-d372646002c4,GB66TDVT65701329022784,2023-11-20,35.96,credit,ONLINE PAYMENT MAYO LTD ORDER ORD940183,Hicks and Sons,Groceries,Debit Card,Individual,EUR,Michele Williams,35697.42
9aa3f1f0-0a7a-4deb-a567-5402fd1671ba,f8518dfb-21da-4d11-a8d1-c69231037569,GB52CLBR35354443928404,2023-11-20,764.93,debit,UTILITY BILL STANLEY-HEATH INV66463,Wheeler-Cervantes,Taxes & Compliance,Credit Card,Company,EUR,Lisa Hensley,151722.04
4739c0c8-07ed-44ef-9de3-1ff7ee04ab56,c2006731-3a0e-4678-a356-4a79cfa933d5,GB69LCOD33959629233095,2023-11-21,24.2,debit,CREDIT CRUZ GROUP SALARY MARCH,Ryan LLC,Recruiting & Hiring,Mobile Payment,Company,EUR,Dylan Miller,92990.68
bff3fe7a-9fa1-4241-a4d8-19e7264b96df,b09c2258-c8a6-4ce0-83eb-b71027f25c50,GB54NWEP13611155426221,2023-11-21,574.37,credit,"SEPA DD HAMILTON, WALKER AND REILLY MANDATE MAND2968",Perkins Group,Home & Furniture,Debit Card,Individual,EUR,Jamie Arnold,36099.28
6bb77e24-c31d-4d32-ae74-ff07c323b39e,dca1c02e-ee08-4f64-b868-7b88969f26db,GB96RAUX91901581449147,2023-11-21,220.94,credit,"CREDIT CLAYTON, MILLER AND RICH SALARY DECEMBER",Martinez PLC,Transportation,Mobile Payment,Individual,EUR,Angie Henderson,5947.54
0f48b60b-a1ae-498e-a780-9f6a6478ad53,aec7aa05-ab08-4169-9e7d-462bb95b1178,GB40BUSS91738168460223,2023-11-21,870.37,debit,PAYMENT HAYES-LEE ORD238865,Lang-Abbott,Entertainment,Credit Card,Individual,EUR,Ryan Munoz,19092.97
4dce2c6a-acd0-46d1-916a-afba81e20919,ed147b08-5f4c-4a34-8167-ac561b9e5f7e,GB76EMVA78701041591497,2023-11-21,230.05,credit,DIRECT DEBIT WALL-HAMMOND INV85278,"Camacho, Swanson and Crawford",Education & Tuition,Mobile Payment,Individual,EUR,Michele Williams,36488.1
eadc585b-fe43-4a6a-865c-e8866c7799e4,39c73459-71eb-4719-ae42-f488643b0587,GB21XWEI47315847768634,2023-11-21,589.82,debit,"SUBSCRIPTION EDWARDS, VALENCIA AND HORTON INV85854","Reeves, Mcbride and Taylor",Warehousing & Storage,Credit Card,Company,EUR,Gabrielle Davis,45373.75
97891d55-0ca9-4bf1-b3b6-472dbf157f07,a6ecf293-777b-4672-bbfe-e28a3bd171bb,GB21XWEI47315847768634,2023-11-21,52.41,credit,"PURCHASE ESPINOZA, DIAZ AND SHEPHERD ORD773581","Johnson, Mendoza and Delacruz",Equipment & Maintenance,Credit Card,Company,EUR,Gabrielle Davis,45426.16
d08a120c-9b6c-4559-99db-0b9badd1ea09,87d34260-8dab-4ba8-8d42-29615971046c,GB63DOZB73033793375636,2023-11-21,967.85,credit,PAYMENT ROSE-GIBBS ORD918417,Powell Ltd,Taxes & Compliance,Debit Card,Company,EUR,Jamie Arnold,163602.71
dbd2cd50-74bd-4b5a-b2d2-a836a677545b,f946a004-1c69-41a6-8a6a-eaeb759a7bdc,GB96KQZH19971791100651,2023-11-21,497.45,credit,ONLINE PAYMENT SKINNER-WHITE ORDER ORD165204,Quinn and Sons,Warehousing & Storage,Credit Card,Company,EUR,Gina Moore,370245.89
8c4757ba-8a87-419f-9eac-377efa7c6b37,8d8d18bf-b6cf-4185-9467-08150ea4e6a7,GB37YZFJ42043805719838,2023-11-21,454.15,debit,"PAYMENT MOORE, SCOTT AND HOWARD ORD824694","Williamson, Mathis and Johnson",Shipping & Logistics,Debit Card,Company,EUR,Lisa Hensley,212390.52
40809548-0f25-452b-a7ce-0017f20d3aea,7cbe08bc-475b-4e8c-8705-479616b3c475,GB44VZEM62015720185962,2023-11-21,493.94,credit,TRANSFER FROM ASHLEY FISHER INV02020,Cooper PLC,Recruiting & Hiring,Credit Card,Company,EUR,Michele Williams,382923.08
8b9a41fb-5d56-407a-8a64-815b1d53f38c,d311dc7c-90a1-4434-81ed-1a51c91f6c07,GB30UTZH24808613171274,2023-11-21,81.75,debit,CARD PAYMENT ANDERSON-JACKSON SOUTH JENNYPORT,Dixon Inc,Warehousing & Storage,Credit Card,Company,EUR,Abigail Shaffer,38706.67
f967d726-99f3-4753-a590-c528857eca2d,15913a12-682e-4dfe-ad38-5a7913add7f1,GB46UXMH01367492617647,2023-11-21,987.56,credit,"PAYMENT ODONNELL, BURNS AND JONES ORD501639",Aguilar Ltd,Security Services,Mobile Payment,Company,EUR,Lisa Hensley,384011.35
5f65a1a1-600c-40a1-80c1-b3485306662d,c1007d4d-726d-4dd7-93c0-bec296871c4a,GB09CFHG61328507251786,2023-11-21,366.15,credit,SUBSCRIPTION GARCIA-TAYLOR INV34477,Morris Inc,Corporate Events & Sponsorships,Credit Card,Company,EUR,Daniel Wagner,332323.8
600c8bc0-10f3-441f-b202-08760c443b8c,a5f604d7-9cb0-46a2-8e55-1d71871eb65c,GB60OHNK76615654527111,2023-11-21,392.49,credit,SUBSCRIPTION CARTER PLC INV39762,Cunningham PLC,Utilities,Mobile Payment,Individual,EUR,Gina Moore,25132.42
45fda38b-783e-4df3-bc9f-13fe00678082,24e52dea-bec7-4497-83f5-b2bf1bdc5236,GB28TLSU22483958947735,2023-11-21,832.56,debit,SEPA DD FREEMAN INC MANDATE MAND0846,Zimmerman LLC,Equipment & Maintenance,Mobile Payment,Company,EUR,Ryan Munoz,349044.11
e77f16bf-8fd8-40bc-85a0-85b9e71e4a76,19a301cc-4ce2-43e7-8966-44f0594e2706,GB60OIVA74821759464743,2023-11-22,174.69,debit,SEPA DD UNDERWOOD GROUP MANDATE MAND4024,Smith and Sons,Professional Services,Debit Card,Company,EUR,Noah Rhodes,436543.49
eb67212a-29b7-4b37-80cb-135d2d78da72,e32e3ac4-53fe-40e3-9c6c-3c4e8f5b8149,GB63CBJJ78985625753260,2023-11-22,452.27,credit,ONLINE PAYMENT BROWN GROUP ORDER ORD168507,Manning and Sons,Transportation,Mobile Payment,Individual,EUR,Cristian Santos,47807.89
655d4c6f-ece7-43de-9ee0-1db81ef4a09d,0b752d64-345b-4723-9c23-a4d69317b99c,GB20OEWR29979688457831,2023-11-22,512.97,credit,PAYMENT RIVAS PLC ORD481641,"Beck, Atkins and Richards",IT & Cloud Services,Mobile Payment,Company,EUR,Abigail Shaffer,408960.72
de6bf872-0e5c-44b0-94a6-85733a68188a,014b869d-0c43-4b3d-ae5f-ceb2ae02ad84,GB27YMQQ62392407581814,2023-11-22,115.64,credit,TRANSFER TO ALAN EDWARDS GB93LFYN05124005656766,Brown PLC,Insurance,Debit Card,Individual,EUR,Cristian Santos,33084.76
465d3c4d-a8da-4293-9131-5db8e6c0b0c9,61cdd676-f59a-41d1-976a-00f0cc702887,GB87ISBE11586938068687,2023-11-22,928.61,credit,"PAYMENT SUTTON, THOMPSON AND PERRY ORD580875",Hunter-Clark,Personal Care,Debit Card,Individual,EUR,Michele Williams,33940.44
f4c52f24-8fe4-41f2-85cf-b579b4ceec02,a14f9c3a-6f91-4e00-875f-cedd3036e0a4,GB95NHZP65991624731498,2023-11-22,201.02,debit,DIRECT DEBIT SANTIAGO AND SONS INV93347,"Harris, Adams and Miranda",Shipping & Logistics,Mobile Payment,Company,EUR,Lisa Hensley,175926.73
1ff98458-a8ad-4ce6-b8c0-52f1390ddc39,3071b72d-ec5e-428e-a74c-1d28b00757e6,GB69LCOD33959629233095,2023-11-22,445.74,debit,TRANSFER FROM JAMES STEIN INV16596,Baker LLC,Manufacturing & Raw Materials,Credit Card,Company,EUR,Dylan Miller,92544.94
273b2111-e1c2-47b3-ba0e-8dcee24f712f,93266462-9926-46d5-9852-bc37248d9206,GB78CLRC99560466183982,2023-11-22,716.93,debit,CARD PAYMENT PRUITT AND SONS NORTH DEAN,Kidd Inc,Taxes & Compliance,Debit Card,Company,EUR,Daniel Wagner,233846.78
7fe70e4a-d1e2-4577-a66b-4bc71149a615,a1efcdc1-5c82-49b5-b6a5-1f92af27b062,GB41LZON60538444463060,2023-11-23,728.82,debit,"PURCHASE KNOX, MCGRATH AND SULLIVAN ORD368378","Bishop, King and Padilla",Childcare & Babysitting,Debit Card,Individual,EUR,Angie Henderson,35714.52
d102c6f0-5fed-4586-8ee0-0da2dab00fcc,0fc6264d-f230-420c-8bbd-265bec7a62bc,GB36DUVJ62730147195979,2023-11-23,859.71,credit,TRANSFER FROM MICHAEL GARCIA INV18519,"Newton, Dorsey and Hernandez",Personal Care,Debit Card,Individual,EUR,Noah Rhodes,31717.73
2895bbd8-09b5-4219-999f-86a5f98656f8,7b79827a-e780-42f5-aee5-51ad60f911dc,GB04WPJV68071545168087,2023-11-23,329.9,debit,DIRECT DEBIT MORRIS-MORRIS INV92110,"Chase, Harris and Wood",Transportation,Credit Card,Individual,EUR,Dylan Miller,11421.91
4d9855fa-7238-4fd0-9624-2c346d536922,08fe9f64-429a-4d28-b250-1932e6464f90,GB18KWKX56258815371473,2023-11-23,296.06,credit,UTILITY BILL MARTINEZ-DUNN INV96777,Solis PLC,Business Insurance,Credit Card,Company,EUR,Daniel Wagner,196342.74
9635ecc4-8f8d-4012-8186-e34f02f60efb,c396da72-c64c-4d24-a818-ff8462e16b23,GB76KEMS65827109104300,2023-11-23,489.9,credit,SEPA DD GONZALEZ-HALL MANDATE MAND0093,"Compton, Richardson and Martin",Dining & Restaurants,Credit Card,Individual,EUR,Noah Rhodes,15096.6
d5559096-02ca-4f41-b81d-0fb50bde239b,6a0b8515-e75e-4677-9cfe-0974aafeadcf,GB22WWSD94096105566139,2023-11-23,418.2,debit,"PURCHASE CRAWFORD, CANTU AND WALLACE ORD415468",Evans Group,Manufacturing & Raw Materials,Mobile Payment,Company,EUR,Connie Lawrence,68384.6
77d6b435-97a9-4567-92ff-7321ef887138,eba4e750-7f72-418b-bab3-a1b4c447d0dd,GB52FXJB04991547887287,2023-11-23,184.77,credit,CARD PAYMENT FLETCHER-SIMMONS GEORGEPORT,"Wright, Brown and Fitzpatrick",Entertainment,Mobile Payment,Individual,EUR,Gina Moore,4309.58
8773a681-93ef-484b-a090-3c982f8ab85c,c3feb647-b57e-458d-8370-8d23ef7d040d,GB98PLRZ44198665240415,2023-11-23,74.73,credit,SEPA DD MURPHY AND SONS MANDATE MAND9362,Roberts-Richardson,IT & Cloud Services,Credit Card,Company,EUR,Angie Henderson,11193.09
8e3fb0b9-a518-4989-b0ca-d7951beaa413,5a7b4a92-21a1-4fa8-9b74-27272d0d3d51,GB48DVKK69902355770272,2023-11-24,617.9,credit,DIRECT DEBIT STANLEY-BAKER INV51215,"Soto, Gill and Salazar",Pet Care & Supplies,Debit Card,Individual,EUR,Connie Lawrence,-213.79
3fa2d88f-6d19-45dd-95ea-aec994311fa6,de58f1d6-e2c9-4134-a8b3-bd0340dfb34e,GB26LTUH42967111483753,2023-11-24,427.62,debit,DIRECT DEBIT RUSSELL INC INV92229,Watson-Morton,Utilities & Rent,Debit Card,Company,EUR,Allison Hill,292273.89
30fd85ac-4e1c-449a-a5fb-fc064d058e06,a0dbc657-d6a7-4612-8b85-417a3aca0a9f,GB36DUVJ62730147195979,2023-11-24,703.17,credit,"CARD PAYMENT HERNANDEZ, MITCHELL AND MILLER PORT MONICA","Adams, Peterson and Reed",Gifts & Donations,Credit Card,Individual,EUR,Noah Rhodes,32420.9
5ebcc7d8-53d6-4eb0-9069-d57633f1b7ae,96575546-5371-4e8f-ad13-bb42c13ba5ab,GB61SZML22395590599293,2023-11-24,314.97,debit,ONLINE PAYMENT WOLFE-OCONNELL ORDER ORD224926,"Holt, Moore and Davis",Manufacturing & Raw Materials,Credit Card,Company,EUR,Ryan Munoz,266763.13
5747834d-a43d-42a1-8831-a3dc09e6243a,ea9870a2-a634-4d03-b8ee-7666908459f7,GB76USFY26801824225358,2023-11-25,436.85,credit,ONLINE PAYMENT ROMERO-LI ORDER ORD139325,"Jacobs, Hodges and Ortiz",Energy & Fuel,Mobile Payment,Company,EUR,Daniel Wagner,96329.53
23634863-84b2-4b08-b3c0-3fa4cba8564e,19b17ad0-514d-4196-a910-28d9ebab3f68,GB81UCKV86578091343161,2023-11-25,894.32,credit,"DIRECT DEBIT SALAS, ALLEN AND YORK INV25892",Walker Inc,Employee Benefits,Debit Card,Company,EUR,Dylan Miller,362361.56
08ec6ab1-3fda-4116-af52-94d5f966f773,a5124b6d-aef0-4ff2-8f8b-15bcc341a9a2,GB32WYNL32863266678507,2023-11-25,452.12,debit,"SEPA DD MYERS, KENNEDY AND REEVES MANDATE MAND1624",Hodges-Ortega,Taxes & Compliance,Debit Card,Company,EUR,Lisa Hensley,402659.81
bf7e9458-91ae-49c5-aa9a-717240cbcd7b,9ee21b58-49e8-42f4-8ceb-4dd0b94a79d7,GB44GNIK97010822078113,2023-11-25,183.23,debit,TRANSFER FROM ANGELA FERNANDEZ INV87807,Richardson-Rose,Groceries,Mobile Payment,Individual,EUR,Daniel Wagner,9281.05
ee334e7d-73df-4d4c-9b40-1a44b45d9353,d6f58e31-7269-4331-97de-0347bc3e723d,GB63VTEL15837767499616,2023-11-25,223.06,credit,CARD PAYMENT SMITH-HALL CISNEROSBERG,"King, Friedman and Rodriguez",Payroll & Salaries,Debit Card,Company,EUR,Connie Lawrence,211978.0
7ac95dc1-5224-4f06-aa2b-aaabeb83e060,86442e15-c673-49b0-abb5-56e47d6277b2,GB31ICGE83483152037710,2023-11-25,996.49,credit,SUBSCRIPTION INGRAM-TURNER INV18608,Anderson-Stafford,Taxes & Compliance,Credit Card,Company,EUR,Dylan Miller,432988.71
898b543e-43f6-439f-8a55-22639955c4e9,fabbec75-8e37-4b61-b09e-de9eb5a4f472,GB72TUSR56984789611836,2023-11-25,914.73,credit,"SUBSCRIPTION MITCHELL, ROTH AND YOUNG INV06951",Rose-Madden,Recruiting & Hiring,Debit Card,Company,EUR,Abigail Shaffer,285961.8
0b7d498b-19c6-4cb1-ab97-b7d9be354116,54efd7f8-01bf-406a-bbd3-d2389f71f2c1,GB20JKPM20555438404608,2023-11-25,525.81,credit,SUBSCRIPTION CLARK LTD INV14784,"Mills, Miller and Becker",Travel,Debit Card,Individual,EUR,Lisa Hensley,18311.19
3cfb1a76-e76d-4125-9c8a-eaa818b1ca76,6db07a60-9a9f-42a4-9d39-d43c7d411a0a,GB54GOHM34669254812147,2023-11-25,723.56,debit,"PAYMENT FERNANDEZ, CURRY AND JOHNSON ORD490010","Fuller, Hernandez and Burns",Travel & Hospitality,Debit Card,Company,EUR,Allison Hill,297664.07
cdd43488-4cb7-4a8b-b370-03f286c694fb,3d14e812-efcb-4764-928a-0529ee596558,GB11OPQQ17884795137116,2023-11-26,196.82,credit,"PAYMENT CASTANEDA, JAMES AND COLLINS ORD045340","Fischer, Smith and Parker",Groceries,Credit Card,Individual,EUR,Monica Herrera,21956.56
d206a91f-3a50-4f84-8773-c79974eaf7b8,df060b6f-eb50-4e70-ab46-3e40878d2d43,GB63DOZB73033793375636,2023-11-26,955.45,credit,TRANSFER TO JACQUELINE BARAJAS GB21PXYE70647780684334,"Perez, Molina and Herrera",Security Services,Debit Card,Company,EUR,Jamie Arnold,164558.16
927482f7-8444-486a-baa8-8d0596743e49,8f57deea-565d-4b12-9176-571a5b827189,GB92TBZR81172980686508,2023-11-26,699.55,debit,TRANSFER FROM PATRICIA DURAN INV11863,"Diaz, Travis and Atkinson",Travel & Hospitality,Credit Card,Company,EUR,Monica Herrera,314129.96
8d3570ea-e52a-44ad-be57-899d4834b05d,dc13d1b4-2458-466d-9ae2-097094b9ee69,GB70HMCL30515220472779,2023-11-26,73.15,credit,SUBSCRIPTION COLEMAN-STEWART INV11812,Garrett Ltd,Electronics,Credit Card,Individual,EUR,Jamie Arnold,4080.34
67422afc-1d73-4324-9a47-cf2039020a49,02ec8750-8645-43ec-b02f-a8acb6295f38,GB62MBNI84229405720259,2023-11-26,664.78,credit,CARD PAYMENT QUINN-THOMAS WESLEYHAVEN,Brewer Inc,Healthcare & Medical Expenses,Mobile Payment,Individual,EUR,Gabrielle Davis,21176.62
b1d8ea37-d028-411d-9d31-33e954afddfe,772ee30e-f7e7-4c5d-bac3-28b57d791438,GB42HKIB83866317797177,2023-11-26,562.24,credit,PURCHASE POPE-REYNOLDS ORD650643,"Jensen, Mitchell and Roberts",Security Services,Debit Card,Company,EUR,Jamie Arnold,496034.85
215601e3-965f-4a42-86c7-5fbda08fd24a,25bd5948-2f5a-4a0f-905a-451d63c4fceb,GB61RCGX76742662991234,2023-11-26,575.65,credit,"SUBSCRIPTION ANDERSON, BENTON AND CARPENTER INV07512",Douglas Group,Groceries,Mobile Payment,Individual,EUR,Angie Henderson,22178.29
13f8cf3a-869b-4b7d-8cfc-021d774d7866,0de5d2c0-9b8e-4b14-936c-77fb15c5783b,GB26UOWJ61200471138267,2023-11-26,398.51,credit,TRANSFER FROM VERONICA HENDERSON INV71945,"Young, Huff and Torres",Payroll & Salaries,Mobile Payment,Company,EUR,Ryan Munoz,387555.56
13619586-dd29-4c52-a682-62053685762d,08b0ef95-0090-4a70-926d-1503b70fab42,GB60OHLD58506431713900,2023-11-26,148.51,debit,"SUBSCRIPTION PEREZ, BERRY AND MORALES INV19696",Callahan PLC,Payroll & Salaries,Mobile Payment,Company,EUR,Gabrielle Davis,407242.89
9ed19895-858e-423f-8521-3305149fbf66,2185258c-b1ff-4af5-bb3f-a3e3e7d91939,GB86NWZZ72324876329092,2023-11-26,235.3,debit,"SEPA DD STONE, WILSON AND DENNIS MANDATE MAND5936",Davis-Sanchez,Education & Tuition,Mobile Payment,Individual,EUR,Noah Rhodes,47059.68
a405d5dd-f019-4e46-9dfc-94e83be7043e,fa1551e4-009b-4dfc-9abb-65229ee7d278,GB07HBPL36661449429659,2023-11-27,531.58,debit,SUBSCRIPTION DELGADO-COLLINS INV09647,"Merritt, Taylor and Evans",Travel & Hospitality,Credit Card,Company,EUR,Connie Lawrence,426443.96
1dbb8fe6-dcdf-4bbd-95bb-c40bd07f229b,a68142aa-1a46-4123-af81-c257a4a3d77c,GB36EQLB67625153814474,2023-11-27,610.1,credit,SUBSCRIPTION HUDSON PLC INV56993,Weber-Stephens,Personal Care,Debit Card,Individual,EUR,Cristian Santos,1024.19
593f199e-4760-4873-9a50-fbd970a54ada,a6ef1268-9fab-4e28-87d6-5c751c00e236,GB71GIPO43326831901302,2023-11-27,665.27,debit,"CREDIT WILLIAMS, SMITH AND GOMEZ SALARY JANUARY",Williams-Cunningham,Utilities & Rent,Credit Card,Company,EUR,Connie Lawrence,89424.8
451e22c2-7719-4818-b30f-51e7cf9b1d84,1a4980fd-553b-4b6d-b529-4a5fc57e9ad3,GB93KNUL74902504290193,2023-11-27,39.19,credit,TRANSFER TO ANTHONY HARRIS MD GB36GHXL64162987025215,"Liu, Adams and Bowman",Security Services,Debit Card,Company,EUR,Cristian Santos,367663.62
847e539a-4e2d-4d78-bfd6-c65a37288689,f6b5654e-ea8d-4ff1-9a99-147fe64b0c26,GB77RFPK53942373334333,2023-11-27,47.04,credit,TRANSFER TO CHRISTOPHER WRIGHT GB47BDJI49827316241757,Chang-Wilson,Equipment & Maintenance,Debit Card,Company,EUR,Noah Rhodes,497287.06
36dc01d5-c8d0-42c6-b2b2-16e331284f38,a3a8d7ec-0875-479d-b759-4c846e7620e7,GB96SCHM62103886291279,2023-11-27,202.51,credit,"UTILITY BILL KLINE, HODGES AND SMITH INV00016","Bailey, Webb and Munoz",Entertainment,Mobile Payment,Individual,EUR,Lisa Hensley,11051.98
11c5efc6-ccb4-404c-8419-f126e75a33f8,0221a04d-ef63-447a-87f1-b2e0b94841a3,GB92DFOO56185374741124,2023-11-27,12.86,debit,"ONLINE PAYMENT MURPHY, CHANEY AND GONZALEZ ORDER ORD553056",Black and Sons,Energy & Fuel,Credit Card,Company,EUR,Ryan Munoz,366213.67
e08cf23d-2086-422d-970f-e5612113ee86,8765cc89-4a43-4de2-b398-e1739305ccc1,GB74GOTK02097002687681,2023-11-27,368.35,credit,PURCHASE KAISER-MURRAY ORD814222,Williams-Graves,Warehousing & Storage,Credit Card,Company,EUR,Connie Lawrence,430415.06
ae2ba18c-3976-4cb3-9e13-83557410ff59,2e5097ec-2b49-4aa4-a55b-7716785055fe,GB11EBOD51820377889255,2023-11-28,503.92,credit,ONLINE PAYMENT PARKER LTD ORDER ORD733502,Arnold LLC,Entertainment,Debit Card,Individual,EUR,Daniel Wagner,1664.96
353132ff-5444-482e-8ad0-8c490a55eb09,6c1249a7-f3a8-4674-9dfa-12f23e97f700,GB65KOZG87571775140105,2023-11-28,127.37,credit,SEPA DD HOLT GROUP MANDATE MAND3797,Marshall Group,Childcare & Babysitting,Credit Card,Individual,EUR,Gabrielle Davis,46795.74
ebd5af30-3aa5-461e-b6f0-c9bf57a12ede,3f3630d9-eb02-4ee5-9323-dd5b8aeeb131,GB40ZPCL66277689627066,2023-11-28,111.62,debit,CREDIT GONZALES LTD SALARY MAY,White-Farrell,Housing & Rent,Debit Card,Individual,EUR,Gina Moore,7206.42
b78b0b65-9903-4621-a9c0-7979dc668d62,3066e405-00a5-473a-894d-2bd425fc8a05,GB62MMVA72832684245088,2023-11-28,574.18,credit,TRANSFER FROM DANNY WILLIAMS INV84865,Rosales-Clark,Education & Tuition,Mobile Payment,Individual,EUR,Allison Hill,5796.83
83ebf530-f8f8-4e18-b66f-0a7ab97c8081,f1cc57ed-23eb-46fd-bf46-636478140458,GB96RADN24565060983584,2023-11-28,99.62,debit,"SUBSCRIPTION MCMAHON, JOYCE AND TURNER INV97312","Morales, Taylor and Porter",Shipping & Logistics,Mobile Payment,Company,EUR,Abigail Shaffer,444196.95
f2d73ebe-51ab-489f-8f6b-e38054d283bb,f4b152fa-0cf2-4b85-88e8-bf6b4f7651c7,GB61CYNH92823414363718,2023-11-28,800.12,credit,"SUBSCRIPTION OBRIEN, MCGRATH AND LAWSON INV23842",Perez-Reese,Software & Subscriptions,Mobile Payment,Company,EUR,Michele Williams,355967.69
46285d22-1bb4-4044-b951-5f060b861cc0,7ef5c9da-114e-47a4-b67d-e42347501769,GB38YBND67567700284276,2023-11-28,283.44,credit,UTILITY BILL WIGGINS-HAMMOND INV45921,Walker-Mckay,Marketing & Advertising,Mobile Payment,Company,EUR,Jamie Arnold,244224.67
78951c78-c1fd-43be-9254-e2ba7505401b,2c7d543d-8a7a-4a1e-be01-42afe854e424,GB92LVQM98864976776228,2023-11-28,595.15,debit,"PAYMENT WALLACE, GATES AND HARRIS ORD850773",Harris-Lee,Groceries,Mobile Payment,Individual,EUR,Cristian Santos,27717.47
06396fa3-6628-40dc-be4d-2df164a18452,e745349d-c50e-41e6-ac42-b939f2a7276d,GB64KCYH43320037917693,2023-11-28,161.84,credit,SUBSCRIPTION WILLIAMS-OSBORN INV88037,Hammond-Cook,Energy & Fuel,Debit Card,Company,EUR,Noah Rhodes,254178.58
428f0eb4-d67c-4527-80a7-ac50aca399e1,853807fd-6f9a-467d-919d-2f6c320beb5e,GB41LUPT37639283692944,2023-11-28,531.14,credit,"SEPA DD ANTHONY, FLORES AND COBB MANDATE MAND7191",Mclaughlin-Bryant,Insurance,Credit Card,Individual,EUR,Lisa Hensley,14652.56
33fa345b-3053-4a88-b590-820e1c655514,af94ce29-fd04-4295-9480-be9551e800f1,GB15BPSF52419138000307,2023-11-28,436.37,debit,TRANSFER TO MICHELE BLAIR GB10SWHO67438472827471,Romero-Fernandez,Shipping & Logistics,Mobile Payment,Company,EUR,Angie Henderson,459558.58
7eb2ad01-098c-4791-815a-2fbfc54978e5,457747b4-3ba3-4712-a1ab-10878615a2d1,GB76RMQK28975585566593,2023-11-28,803.69,debit,SEPA DD DAVIS-JOHNSON MANDATE MAND9086,Rogers-Hanson,Utilities,Mobile Payment,Individual,EUR,Noah Rhodes,32536.13
7eb414f1-8e75-4ad8-a869-30e6751024db,478ba882-2daa-4187-8d2d-8a6f91a14d87,GB75KKDC66829732702164,2023-11-28,999.82,debit,CREDIT GREEN-MOORE SALARY APRIL,"Brooks, Byrd and Le",Electronics,Mobile Payment,Individual,EUR,Monica Herrera,20248.12
e08c05e0-7ffc-4f65-a8e4-6ca9a35be9ee,195d51f6-f4e1-445f-83ba-128d0a2e53d4,GB77VBFH80617445187053,2023-11-28,827.21,credit,TRANSFER TO JOANN KELLY GB04INFW62871863328190,Mahoney and Sons,Recruiting & Hiring,Mobile Payment,Company,EUR,Gabrielle Davis,94544.45
497f5520-8d87-4dd6-88bd-a471b4e526d6,b82b800e-04ae-4025-971f-5d57e2a96e32,GB84CNXO42336293449734,2023-11-28,341.96,credit,"PAYMENT JOHNSON, SALAZAR AND BOND ORD576005",Shields LLC,Utilities & Rent,Mobile Payment,Company,EUR,Ryan Munoz,31522.23
de209305-bac5-48b6-944f-f1ec975c5d37,4f123edd-fde8-442f-bcfa-bb47a914f7f2,GB42AZPQ23578452182307,2023-11-28,300.64,credit,SUBSCRIPTION HUGHES GROUP INV62157,"Harrison, Barnes and Fletcher",Office Supplies,Credit Card,Company,EUR,Michele Williams,480648.45
